,StudentID,Year,Pref 1,Pref 2,Pref 3,Pref 4,Pref 5,Pref 6,Pref 7,Pref 8,Pref 9,Pref 10,Pref 11,Pref 12,Pref 13,Pref 14,Pref 15
422,210174,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MDNW,9PHE,9FOD,9MUS,,,,
423,210175,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9DAN,9DRA,,,,
424,210176,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9FOD,9PHE,9MDNM,,,,,
425,210177,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDFL,9PHE,9MDNW,9PGHD,,,,
426,210178,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNM,9MDNW,9PHE,9CR8FD,9MDAN,,,,
427,210180,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDNM,9PHE,9DGPRO,9MDNW,,,,
428,210181,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9MUS,9PHE,9DRA,,,,,
429,210182,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDNM,9PHE,9MDNW,,,,,
430,210184,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9MDAN,,,,,,
431,210185,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9ART,9PHE,9FOD,,,,,
432,210186,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9PHE,9FOD,,,,,,
433,210187,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9PHE,9MDAN,,,,,,
434,210188,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9FOD,9MDNW,,,,
435,210189,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MDNM,9PHE,9DRA,9MUS,,,,
436,210190,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9PGHD,9PHE,9ART,9FOD,,,,
437,210191,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9ENGTEC,9PHE,9MUS,,,,,
438,210192,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9DRA,9PHE,9ART,9CR8FD,,,,
439,210193,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9MUS,9PHE,9DRA,,,,,
440,210196,10,0CARE,0PD,1EPM2,1HWM1,1MPM2,SC3ARTS,SC3HUM,SC3SCI,SWDPE,,,,,,
441,210197,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
442,210199,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9FOD,9PHE,9DAN,9MUS,,,,
443,210201,09,9CARE,9PD,SU2ARTS,SU2ENG,SU2FD,SU2HUM,SU2MTH,SU2SCI,SWDPE,SU2DTE,,,,,
444,210202,09,9CARE,9PD,SC2DT,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SC3ENG,SWDPE,SC2ART,SC2FD,SC3MTH,,,
445,210203,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
446,210204,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
447,210205,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
448,210206,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
449,210207,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
450,210208,09,9CARE,9PD,SU2ARTS,SU2ENG,SU2FD,SU2HUM,SU2MTH,SU2SCI,SWDPE,SU2DTE,,,,,
451,210209,09,9CARE,9PD,SC3ARTS,SC3HUM,SC3HWB,SC3SCI,SC4ENG,SC4MTH,SWDPE,,,,,,
452,210210,09,9CARE,9PD,SC3ARTS,SC3ENG,SC3HUM,SC3HWB,SC3MTH,SC3SCI,SWDPE,,,,,,
453,210211,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DRA,9PHE,9CR8FD,9FOD,,,,
454,210212,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9PGHD,9PHE,9ART,9FOD,,,,
455,210214,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9MDFL,9PHE,9ART,9FOD,,,,
456,210215,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9ART,9PHE,9ART,,,,,
457,210217,09,9CARE,9PD,SC3ARTS,SC3ENG,SC3HUM,SC3HWB,SC3MTH,SC3SCI,SWDPE,,,,,,
458,210218,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9PGHD,9PHE,9FOD,,,,,
459,210219,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MDNW,9PHE,9DRA,9MDAN,,,,
460,210220,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9MUS,9PHE,9DRA,9MDNM,,,,
461,210221,10,0CARE,0EALA,0MTH,0PD,0SCI,0ARTA,0HPE,0HUM,0MDAN,0FDINV,0HPE,0MDTW,1PLP,,
462,210226,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNM,9MDNW,9PHE,9CR8FD,9MDAN,,,,
463,210227,11,1CARE,1PD,V2CON,1ETELT,1MEM,1VAA,,,,,,,,,
464,210228,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9MDNW,9PHE,9MDNM,,,,,
465,210229,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9MUS,9PHE,9ART,9MDAN,,,,
466,210230,11,1CARE,1PD,1CEM,1EGH,1MAM,1PYI,1STU,1MGM,1PSC,2RPJ,,,,,
467,210231,11,1CARE,1PD,1ETELT,1MEM,1NUT,1FOH,1HEW,1SOR,,,,,,,
468,210232,10,0CARE,0EALA,0MTH,0PD,0SCI,0HPE,0HUM,0MDAN,0PGH,0HPE,0MDTW,0MTHA,1PLP,,
469,210234,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9PGHD,9PHE,9ART,9FOD,,,,
470,210235,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9DAN,9MDNW,,,,
471,210236,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9ENGTEC,9PHE,9MDNM,9MDNW,,,,
472,210237,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9PGHD,9PHE,9ART,9MDAN,,,,
473,210238,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MUS,9PHE,9FOD,9MDNW,,,,
474,210239,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDNM,9PHE,9FOD,9MDNW,,,,
475,210240,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9PHE,9MDAN,,,,,,
476,210241,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9FOD,9PHE,9CR8FD,9DGPRO,,,,
477,210242,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9ART,9PHE,9FOD,,,,,
478,210243,09,9CARE,9PD,SC2DT,SC2HUM,SC2MUS,SC2SCI,SC4ENG,SC4MTH,SWDPE,SC2ART,SC2FD,,,,
479,210244,10,0CARE,0ENG,0MTH,0PD,0SCI,1PLP,0HUM,,,,,,,,
480,210245,10,0CARE,0EALA,0MTH,0PD,0SCI,0CIV,0FDINV,0HUM,0MDTW,0CR8WTG,0DRAB,0HPE,1PLP,,
481,210247,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9MDFL,9PHE,9FOD,9MDAN,,,,
482,210248,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DRA,9PHE,9PGHD,,,,,
483,210249,11,1CARE,1PD,1CEM,1ETE,1ETELT,1HEW,1MEM,1MOD,1STU,1HEWPED,1PHD,1VAA,,,
484,210250,09,9CARE,9PD,SU2ARTS,SU2FD,SU2HUM,SU2MTH,SU2SCI,SU3ENG,SWDPE,SU2DTE,,,,,
485,210276,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9MDNW,9PHE,9FOD,9MDNM,,,,
486,210292,10,0CARE,0ENG,0MTH,0PD,0SCI,0CIV,0DANA,0HPE,0HUM,0FODA,0HPE,0MUSB,1PLP,,
487,210295,11,1CARE,1PD,2ILBPWR,1ETELT,1MEM,1PHD,1MRSW,,,,,,,,
488,210296,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0CIV,0HPE,1PLP,0CR8WTG,0HPE,0HUM,0MDNM,,
489,210300,11,1CARE,1PD,1CSD,1ETELT,1MEMN,1MOD,1STU,1SOR,,,,,,,
490,210302,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9CR8FD,9PHE,9FOD,,,,,
491,210306,11,1CARE,1PD,V2PLUMB,1ETELT,1MEMN,1MRSM,1MRSW,1VAA,,,,,,,
492,210307,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9DAN,9DRA,,,,
493,210309,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNM,9PGHD,9PHE,9ART,9FOD,,,,
494,210314,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0HPE,0HUM,0HPE,0MDNM,1PLP,,,,
495,210315,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9PHE,9PGHD,,,,,,
496,210317,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9PGHD,,,,,,
497,210318,11,1CARE,1PD,1DCSPH,1ETELT,1MEM,1MRSJ,1STU,1VAA,1FOH,1HEW,,,,,
498,210319,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9DTE,9PHE,9ART,,,,,
499,210321,10,0CARE,0EALA,0MTH,0PD,0SCI,0ARTA,0DANA,0HPE,0HUM,0FDINV,0FODA,0JEW,1PLP,,
500,210322,10,0CARE,0ENG,0MTH,0PD,0SCI,0ENTEC,0HPE,0HUM,0PGH,03DM,0JEW,0MTHA,1PLP,,
501,210325,10,0CARE,0ENG,0MTH,0PD,0SCI,0CIV,0HPE,0MDTW,1PLP,0FODA,0HPE,0HUM,0PGH,,
502,210327,10,0CARE,0ENG,0MTH,0PD,0SCI,0DRAA,0MDFL,0MUSA,1PLP,0CR8WTG,0FDINV,0HPE,0HUM,,
503,210328,10,0CARE,0EALA,0MTH,0PD,0SCI,0CIV,0ENTEC,0HPE,0HUM,0FODA,0HPE,0MDTW,1PLP,,
504,210329,11,1CARE,1PD,1CVM10M,1DTMHE,1EPM10M,1HWM10M,1MPM10M,,,,,,,,
505,210331,11,1CARE,1PD,1ETELT,1MEM,1OUT,1PHD,1STU,1FOH,1MRSW,2RPJ,,,,,
506,210332,11,1CARE,1PD,1BGY,1CSD,1EAL,1MGM,1MRSJ,1STU,1MRSW,2RPJ,,,,,
507,210333,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9MDNW,9PHE,9MDNM,9PGHD,,,,
508,210334,10,0CARE,0EALA,0MTH,0PD,0SCI,0HPE,0HUM,0MDAN,0MDTW,0ARTB,0HPE,1PLP,,,
509,210335,10,0CARE,0ENG,0MTH,0PD,0SCI,0DANA,0FODA,0HPE,0HUM,0DANB,0FDINV,0JEW,1PLP,,
510,210336,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0DANA,0PGH,1PLP,0FDINV,0FODA,0HPE,0HUM,,
511,210340,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0HPE,0MUSA,1PLP,0ARTB,0DTE,0HPE,0HUM,,
512,210341,11,1CARE,1PD,1ETE,1HEW,1MEMN,1NUT,1ETELT,1FOH,,,,,,,
513,210342,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PGHD,9PHE,9ART,,,,,
514,210344,10,0CARE,0ENG,0MTH,0PD,0SCI,TUTABED,0DRAA,0HPE,0MDTW,1PLP,0HUM,,,,
515,220000,10,0CARE,0PD,1EPM2,1HWM1,1MPM2,SC3ARTS,SC3HUM,SC3SCI,SWDPE,,,,,,
516,220001,10,0CARE,0PD,1EPM1,1LAM1,1MPM1,1SOM1,1DTM,SC4SCI,SWDPE,1HWM1,,,,,
517,220002,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8DAN,8DTE,8DPD,8MUS,8ART,8MDNW,8HPE,
518,220004,08,8CARE,8LITAF,8PD,8DAN,8DTE,8FOD,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,
519,220005,08,8CARE,8LITAF,8PD,8FOD,8DTE,8MUS,8DRA,8ENG,8HPE,8HUM,8MTH,8SCI,,,
520,220006,07,7CARE,7ENG,7HUM,7LITAF,7MTH,7PD,7SCI,7FOD,7ART,7DTE,7MUS,7HPE,,,
521,220007,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7ART,7DTE,7DAN,7TECH,7ITA,7HPE,7ITAO
522,220008,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8DAN,8ART,8MUS,8DTE,8MDNW,8HPE,
523,220009,08,8CARE,8LITAF,8PD,8DTE,8FOD,8DAN,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,
524,220010,08,8CARE,8PD,8FOD,8MDNM,8DTE,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
525,220012,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7DAN,7ART,7DRA,7DTE,7FOD,7HPE,7ITA,
526,220013,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8DTE,8DRA,8MUS,8ART,8MDNW,8HPE,
527,220014,07,7CARE,7PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
528,220015,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7FOD,7DTE,7ART,7HPE,7ITA,7ITAO,,
529,220016,08,8CARE,8PD,8FOD,8MDNM,8MDNW,8MUS,8ART,8DTE,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
530,220017,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7MUS,7ART,7DAN,7DTE,7TECH,7HPE,7ITA,
531,220018,08,8CARE,8PD,8FOD,8MUS,8MDNM,8MDNW,8DAN,8DTE,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
532,220019,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7TECH,7ART,7DAN,7DRA,7DTE,7HPE,7ITA,
533,220020,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DAN,7DRA,7DPD,7DTE,7HPE,7ITA,
534,220021,08,8CARE,8PD,8ART,8FOD,8DPD,8MUS,8DTE,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
535,220023,08,8CARE,8PD,8FOD,8MDNW,8DTE,8MDNM,8DAN,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
536,220024,08,8CARE,8PD,8FOD,8DTE,8MDNW,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
537,220025,08,8CARE,8PD,8FOD,8MDNM,8DTE,8MDNW,8MUS,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
538,220026,08,8CARE,8PD,8DAN,8MDNM,8DPD,8DTE,8ART,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
539,220027,07,7CARE,7ENG,7HUM,7LITAF,7MTH,7PD,7SCI,7MUS,7TECH,7DAN,7FOD,7DTE,7DRA,7HPE,
540,220028,08,8CARE,8PD,8FOD,8MDNM,8DTE,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
541,220029,08,8CARE,8PD,8FOD,8MDNW,8DAN,8MUS,8ART,8DTE,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
542,220030,08,8CARE,8PD,8DAN,8MDNW,8ART,8DTE,8DRA,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
543,220031,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7FOD,7DPD,7DTE,7DAN,7TECH,7HPE,7ITA,
544,220032,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7DPD,7FOD,7TECH,7ART,7MUS,7HPE,7ITA,
545,220033,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7TECH,7DAN,7DPD,7DRA,7FOD,7HPE,7ITA,
546,220034,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7ART,7DTE,7DAN,7TECH,7HPE,7ITA,
547,220035,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7FOD,7DPD,7MUS,7DTE,7TECH,7HPE,7ITA,
548,220036,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7DPD,7DTE,7FOD,7TECH,7DRA,7HPE,7ITA,
549,220038,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7DRA,7DTE,7FOD,7MUS,7TECH,7HPE,7ITA,
550,220039,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7DTE,7ART,7TECH,7DAN,7FOD,7HPE,
551,220040,08,8CARE,8PD,8MDNM,8MDNW,8ART,8MUS,8DTE,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
552,220042,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7FOD,7MUS,7DTE,7ART,7HPE,,,
553,220043,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7FOD,7DTE,7TECH,7DAN,7DRA,7HPE,7ITA,
554,220044,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7MUS,7DTE,7FOD,7TECH,7ART,7HPE,7ITA,
555,220045,08,8CARE,8PD,8DAN,8FOD,8MDNM,8MDNW,8ART,8DTE,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
556,220046,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DAN,7TECH,7DPD,7DTE,7HPE,7ITA,
557,220047,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7FOD,7MUS,7DTE,7ART,7HPE,,,
558,220048,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7FOD,7ART,7DTE,7MUS,7HPE,,,
559,220049,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7FOD,7DTE,7DAN,7HPE,,,,
560,220050,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7FOD,7ART,7DAN,7TECH,7DRA,7HPE,7ITA,
561,220051,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7ART,7DRA,7TECH,7DPD,7FOD,7HPE,7ITA,
562,220052,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7TECH,7FOD,7MUS,7DTE,7DAN,7HPE,
563,220053,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7DPD,7ART,7DRA,7FOD,7TECH,7HPE,7ITA,
564,220054,08,8CARE,8PD,8MUS,8FOD,8DTE,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
565,220055,08,8CARE,8PD,8DTE,8FOD,8MDNW,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
566,220056,08,8CARE,8PD,8DAN,8MUS,8FOD,8DTE,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,
567,220057,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7FOD,7ART,7MUS,7HPE,,,
568,220058,07,7CARE,7PD,SU1ENG,SU1FD,SU1HUM,SU1MTH,SU1MUS,SU1SCI,SWDPE,SU1DTE,,,,,
569,220060,08,8CARE,8PD,8FOD,8MDNM,8ART,8MDNW,8DAN,8DTE,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
570,220061,08,8CARE,8PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
571,220062,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7FOD,7ART,7DRA,7DPD,7DTE,7HPE,
572,220063,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7MUS,7DTE,7ART,7DAN,7FOD,7TECH,7HPE,
573,220064,08,8CARE,8PD,8MDNM,8MDNW,8DTE,8MUS,8ART,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
574,220065,08,8CARE,8PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
575,220066,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7TECH,7FOD,7MUS,7DTE,7DPD,7HPE,
576,220068,08,8CARE,8PD,8DAN,8DTE,8FOD,8MDNW,8MUS,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
577,220069,08,8CARE,8PD,SU1ENG,SU1FD,SU1HUM,SU1MTH,SU1MUS,SU1SCI,SWDPE,SU1DTE,,,,,
578,220072,07,7CARE,7PD,SU1ENG,SU1FD,SU1HUM,SU1MTH,SU1MUS,SU1SCI,SWDPE,SU1DTE,,,,,
579,220074,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7ART,7DRA,7DTE,7DPD,7FOD,7HPE,7ITA,
580,220075,08,8CARE,8PD,8ART,8DTE,8FOD,8MUS,8DPD,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
581,220076,08,8CARE,8PD,8DAN,8DTE,8FOD,8MDNM,8MDNW,8MUS,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
582,220077,08,8CARE,8PD,8FOD,8DTE,8MDNW,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
583,220078,08,8CARE,8PD,8MDNM,8MUS,8DTE,8FOD,8ART,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
584,220079,08,8CARE,8PD,8FOD,8MDNW,8ART,8DAN,8DRA,8DTE,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
585,220080,08,8CARE,8PD,8MUS,8FOD,8DAN,8DPD,8DRA,8DTE,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
586,220081,08,8CARE,8LITAF,8PD,8DAN,8MDNM,8FOD,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,
587,220082,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8MDNM,8DTE,8FOD,8DRA,8HPE,,,
588,220083,08,8CARE,8PD,8DAN,8FOD,8MDNM,8MDNW,8ART,8DTE,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
589,220084,08,8CARE,8PD,8FOD,8MUS,8DAN,8DRA,8ART,8DTE,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
590,220085,08,8CARE,8PD,8MDNM,8MDNW,8ART,8FOD,8DTE,8MUS,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
591,220086,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8DTE,8MDNW,8ART,8HPE,,,
592,220087,08,8CARE,8PD,8MDNM,8DTE,8MDNW,8MUS,8ART,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
593,220088,08,8CARE,8PD,8DAN,8FOD,8DTE,8MDNW,8ART,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
594,220089,08,8CARE,8PD,8DAN,8DTE,8FOD,8DRA,8ART,8ENG,8HUM,8MTH,8SCI,8HPE,,,
595,220091,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7DAN,7ART,7DTE,7DRA,7FOD,7HPE,7ITA,
596,220092,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7FOD,7MUS,7DTE,7ART,7HPE,,,
597,220094,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7FOD,7DTE,7TECH,7ART,7MUS,7HPE,7ITA,
598,220095,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7FOD,7MUS,7DTE,7DAN,7HPE,,,
599,220096,08,8CARE,8PD,8ART,8MDNM,8DTE,8FOD,8MUS,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
600,220097,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7DTE,7ART,7FOD,7DAN,7TECH,7HPE,7ITA,
601,220098,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DTE,7MUS,7HPE,,,,
602,220099,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7TECH,7DTE,7MUS,7ART,7FOD,7HPE,7ITA,
603,220100,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7DAN,7DRA,7TECH,7DTE,7MUS,7HPE,7ITA,
604,220102,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7DPD,7DTE,7FOD,7DRA,7TECH,7HPE,7ITA,
605,220103,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7DPD,7FOD,7MUS,7ART,7TECH,7HPE,7ITA,
606,220104,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7TECH,7DPD,7FOD,7DRA,7ART,7HPE,7ITA,
607,220105,08,8CARE,8PD,8ART,8DTE,8MDNW,8MUS,8DPD,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
608,220106,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7TECH,7ART,7DPD,7DAN,7DTE,7HPE,7ITA,
609,220107,07,7CARE,7ENG,7HUM,7LITAF,7MTH,7PD,7SCI,7FOD,7ART,7DTE,7TECH,7HPE,,,
610,220109,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7DTE,7FOD,7TECH,7ART,7MUS,7HPE,7ITA,
611,220110,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7FOD,7DTE,7MUS,7DAN,7DPD,7HPE,7ITA,
612,220111,07,7CARE,7ENG,7HUM,7LITAF,7MTH,7PD,7SCI,7FOD,7ART,7DTE,7MUS,7HPE,,,
613,220112,07,7CARE,7ENG,7HUM,7LITAF,7MTH,7PD,7SCI,7FOD,7TECH,7DRA,7DTE,7HPE,,,
614,220113,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7DAN,7FOD,7TECH,7ART,7DTE,7HPE,
615,220114,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7FOD,7DAN,7ART,7HPE,7ITA,7ITAO,,
616,220115,08,8CARE,8PD,8DAN,8MDNM,8DPD,8DTE,8ART,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
